# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];Trc13_S11[dB];Trc15_S21[dB];re:Trc16_S11[U];im:Trc16_S11[U];Trc17_S21[°];
5.708200000000000E+006;-1.827572951685749E-001;-2.227796483445418E+001;-9.787230633230980E-001;-2.988102475297912E-002;-8.314491048422978E+001;
5.708300000000000E+006;-1.830900067621169E-001;-2.228045022546704E+001;-9.786875599351324E-001;-2.981476883565525E-002;-8.316315604671858E+001;
5.708400000000000E+006;-1.825794712358273E-001;-2.228035580526058E+001;-9.787455369033659E-001;-2.980173312149337E-002;-8.312866411485095E+001;
5.708500000000000E+006;-1.824149992561633E-001;-2.227670827999926E+001;-9.787658893886297E-001;-2.974249013919634E-002;-8.319525559727899E+001;
5.708600000000000E+006;-1.830432241482691E-001;-2.228513072706549E+001;-9.786965091995733E-001;-2.969395145157726E-002;-8.321332259949175E+001;
5.708700000000000E+006;-1.827235475055640E-001;-2.229369380785165E+001;-9.787329161230378E-001;-2.968231320084645E-002;-8.318371683117398E+001;
5.708800000000000E+006;-1.829842012101032E-001;-2.228750315423656E+001;-9.787054318724260E-001;-2.961916976257535E-002;-8.317309057544691E+001;
5.708900000000000E+006;-1.825935350665439E-001;-2.228353795734318E+001;-9.787508374701252E-001;-2.957469295736260E-002;-8.318203707601874E+001;
5.709000000000000E+006;-1.829960421340248E-001;-2.229232454388525E+001;-9.787071535951561E-001;-2.951797953183677E-002;-8.318953907844356E+001;
5.709100000000000E+006;-1.823263782560421E-001;-2.228685510241957E+001;-9.787819163845960E-001;-2.954333604019883E-002;-8.325102925027369E+001;
5.709200000000000E+006;-1.825993134341539E-001;-2.229014891131168E+001;-9.787531854063819E-001;-2.947525456499607E-002;-8.323313944273454E+001;
5.709300000000000E+006;-1.818724915185072E-001;-2.228479163443799E+001;-9.788363231800721E-001;-2.943672368834982E-002;-8.317892992020330E+001;
5.709400000000000E+006;-1.825366816801775E-001;-2.228547666337804E+001;-9.787624143109900E-001;-2.940327734842491E-002;-8.328560989539807E+001;
5.709500000000000E+006;-1.824633838541593E-001;-2.228946427130615E+001;-9.787735960710842E-001;-2.930609043804214E-002;-8.328305143544453E+001;
5.709600000000000E+006;-1.826923591446550E-001;-2.228715281436082E+001;-9.787475753983405E-001;-2.931262531118397E-002;-8.334564905474009E+001;
5.709700000000000E+006;-1.823875793896573E-001;-2.229431793613767E+001;-9.787809804777714E-001;-2.934498567334658E-002;-8.334492902156869E+001;
5.709800000000000E+006;-1.821355093312450E-001;-2.229768981635261E+001;-9.788121026484276E-001;-2.925507622868877E-002;-8.332317360156901E+001;
5.709900000000000E+006;-1.821161705112659E-001;-2.229355119132393E+001;-9.788146744629784E-001;-2.924200545869306E-002;-8.332766352474930E+001;
5.710000000000000E+006;-1.820147810753906E-001;-2.229839075110339E+001;-9.788279928935291E-001;-2.917892153550786E-002;-8.337403148225548E+001;
5.710100000000000E+006;-1.819542620587354E-001;-2.229216871590161E+001;-9.788366167524042E-001;-2.911855072858016E-002;-8.334751942195078E+001;
5.710200000000000E+006;-1.819563377780085E-001;-2.229162971691408E+001;-9.788371411988633E-001;-2.909303972413277E-002;-8.337869926356981E+001;
5.710300000000000E+006;-1.815387600641650E-001;-2.230318546432322E+001;-9.788847522841780E-001;-2.907586187727689E-002;-8.342916799735896E+001;
5.710400000000000E+006;-1.820362715369088E-001;-2.230116524254357E+001;-9.788311372311912E-001;-2.899152760792625E-002;-8.338850735311695E+001;
5.710500000000000E+006;-1.816076820655372E-001;-2.230128375826448E+001;-9.788811051181260E-001;-2.893658558309757E-002;-8.342562623158844E+001;
5.710600000000000E+006;-1.817919949419618E-001;-2.229652810421723E+001;-9.788603616811892E-001;-2.893502407855884E-002;-8.338569326214025E+001;
5.710700000000000E+006;-1.816508780173775E-001;-2.229892833266975E+001;-9.788756693685580E-001;-2.895563874916850E-002;-8.345125031229642E+001;
5.710800000000000E+006;-1.818088434103774E-001;-2.230748669280521E+001;-9.788590280759433E-001;-2.891584320252235E-002;-8.341056957995160E+001;
5.710900000000000E+006;-1.820394220435184E-001;-2.230919622926907E+001;-9.788357676993417E-001;-2.882270123306639E-002;-8.344662054349703E+001;
5.711000000000000E+006;-1.812055779670175E-001;-2.230633294159746E+001;-9.789300536270268E-001;-2.881482539848923E-002;-8.348955830171383E+001;
5.711100000000000E+006;-1.813534831041284E-001;-2.232018128923999E+001;-9.789174833326004E-001;-2.867474080697814E-002;-8.350787476077453E+001;
5.711200000000000E+006;-1.808867280582540E-001;-2.229433819558539E+001;-9.789684584400401E-001;-2.873189265190508E-002;-8.353358315416541E+001;
5.711300000000000E+006;-1.812149741794139E-001;-2.230794683337662E+001;-9.789317955812630E-001;-2.871947974110641E-002;-8.350053697152181E+001;
5.711400000000000E+006;-1.809939300784680E-001;-2.231501358829494E+001;-9.789587441608251E-001;-2.865073504430436E-002;-8.353170290171271E+001;
5.711500000000000E+006;-1.812296367071863E-001;-2.231094878057606E+001;-9.789349379152009E-001;-2.855552583435923E-002;-8.359449636141541E+001;
5.711600000000000E+006;-1.814073865350160E-001;-2.231077082397887E+001;-9.789160495903313E-001;-2.851567565249541E-002;-8.356476785303747E+001;
5.711700000000000E+006;-1.807366391461260E-001;-2.232131519607564E+001;-9.789913039358598E-001;-2.852965234738271E-002;-8.354418445966225E+001;
5.711800000000000E+006;-1.808759759059289E-001;-2.231206221163226E+001;-9.789769928900377E-001;-2.848133503730188E-002;-8.364480892817272E+001;
5.711900000000000E+006;-1.807527656855204E-001;-2.231879070079726E+001;-9.789897603905025E-001;-2.852019267265471E-002;-8.362302727090822E+001;
5.712000000000000E+006;-1.807934449058213E-001;-2.231651695810937E+001;-9.789895536274793E-001;-2.836937388005043E-002;-8.360548089568387E+001;
5.712100000000000E+006;-1.812785695159106E-001;-2.230913799578539E+001;-9.789345356444311E-001;-2.837955277712489E-002;-8.367225085221246E+001;
5.712200000000000E+006;-1.803909033114007E-001;-2.231750927927889E+001;-9.790369705271733E-001;-2.830002173777249E-002;-8.361465583245024E+001;
5.712300000000000E+006;-1.807158257973844E-001;-2.231397709459950E+001;-9.790011506043839E-001;-2.827115971756357E-002;-8.362655393559389E+001;
5.712400000000000E+006;-1.807272600358673E-001;-2.232036806708904E+001;-9.789997381841039E-001;-2.827540401344765E-002;-8.371429603440586E+001;
5.712500000000000E+006;-1.807317624619920E-001;-2.233181854044643E+001;-9.790000342600241E-001;-2.824755371580804E-002;-8.372045095457416E+001;
5.712600000000000E+006;-1.806688786006071E-001;-2.232773296622390E+001;-9.790084067119121E-001;-2.820319845995428E-002;-8.369819678410384E+001;
5.712700000000000E+006;-1.808326066787172E-001;-2.231772221777347E+001;-9.789899768264465E-001;-2.820182875908695E-002;-8.369848791647267E+001;
5.712800000000000E+006;-1.812503941034174E-001;-2.232431007591391E+001;-9.789438937516524E-001;-2.816557122537052E-002;-8.370868916756542E+001;
5.712900000000000E+006;-1.799400005779012E-001;-2.232634283541817E+001;-9.790946214874792E-001;-2.806435931338965E-002;-8.373842984023273E+001;
5.713000000000000E+006;-1.808006743056795E-001;-2.233445352977006E+001;-9.789970497443468E-001;-2.808108479292560E-002;-8.376277386262395E+001;
5.713100000000000E+006;-1.805667359870922E-001;-2.232610584653852E+001;-9.790240110897491E-001;-2.806114140680951E-002;-8.378612286304563E+001;
5.713200000000000E+006;-1.800752569343199E-001;-2.236380033832369E+001;-9.790806709886036E-001;-2.801867832603147E-002;-8.372670963447925E+001;
5.713300000000000E+006;-1.806524799501663E-001;-2.236903301653779E+001;-9.790188788752774E-001;-2.790228842201934E-002;-8.381534252253920E+001;
5.713400000000000E+006;-1.807525821532460E-001;-2.236099520467417E+001;-9.790054816983365E-001;-2.797605549867464E-002;-8.385076894942807E+001;
5.713500000000000E+006;-1.805203075042511E-001;-2.236893709837009E+001;-9.790339989856172E-001;-2.789491024458530E-002;-8.382220297690064E+001;
5.713600000000000E+006;-1.804173483132524E-001;-2.237042806123062E+001;-9.790468595095466E-001;-2.785114625823418E-002;-8.386583274741308E+001;
5.713700000000000E+006;-1.801405589926665E-001;-2.236829982326098E+001;-9.790794647096807E-001;-2.780256989490506E-002;-8.386279359915783E+001;
5.713800000000000E+006;-1.800643675157294E-001;-2.236124525554936E+001;-9.790890562569394E-001;-2.776746479341112E-002;-8.382288257313385E+001;
5.713900000000000E+006;-1.802833381611789E-001;-2.233305796249292E+001;-9.790659102533718E-001;-2.771253613645752E-002;-8.388969870245609E+001;
5.714000000000000E+006;-1.805318670264883E-001;-2.233997439861426E+001;-9.790392947506840E-001;-2.766230675168428E-002;-8.386012813006580E+001;
5.714100000000000E+006;-1.804393945042571E-001;-2.234163062397787E+001;-9.790503796066140E-001;-2.763917343807503E-002;-8.393560733688153E+001;
5.714200000000000E+006;-1.804664861735656E-001;-2.234058629245277E+001;-9.790479136950822E-001;-2.761825853789688E-002;-8.391489610232276E+001;
5.714300000000000E+006;-1.807883801238118E-001;-2.234195201840753E+001;-9.790140013563009E-001;-2.753309449481117E-002;-8.395064907318283E+001;
5.714400000000000E+006;-1.798030857067421E-001;-2.234183460963691E+001;-9.791248042441343E-001;-2.754542764039049E-002;-8.401869736980565E+001;
5.714500000000000E+006;-1.802340145554021E-001;-2.235077746177888E+001;-9.790766660806270E-001;-2.752850617905548E-002;-8.403595367720050E+001;
5.714600000000000E+006;-1.801233623912616E-001;-2.233630822876507E+001;-9.790906311546738E-001;-2.747573261306914E-002;-8.397778343035037E+001;
5.714700000000000E+006;-1.799656420369077E-001;-2.234262819525679E+001;-9.791084429439789E-001;-2.747505277285578E-002;-8.399854169886233E+001;
5.714800000000000E+006;-1.799741050569844E-001;-2.235108911284613E+001;-9.791082990745013E-001;-2.744614130272671E-002;-8.402604766795538E+001;
5.714900000000000E+006;-1.803230703081750E-001;-2.233843648096682E+001;-9.790705931794181E-001;-2.738682582054685E-002;-8.399755249334055E+001;
5.715000000000000E+006;-1.801665287393422E-001;-2.234215652628023E+001;-9.790889385619011E-001;-2.736228639274430E-002;-8.404659046646529E+001;
5.715100000000000E+006;-1.797075733706446E-001;-2.234401503546718E+001;-9.791429693114419E-001;-2.728148368563260E-002;-8.409458334872517E+001;
5.715200000000000E+006;-1.799437530592561E-001;-2.234185716258370E+001;-9.791170801901983E-001;-2.725436473033360E-002;-8.414153089032304E+001;
5.715300000000000E+006;-1.795110529200215E-001;-2.234479897655555E+001;-9.791681855205712E-001;-2.717196051281174E-002;-8.412632704138770E+001;
5.715400000000000E+006;-1.794706775197956E-001;-2.234655809956761E+001;-9.791728312615911E-001;-2.716869291498260E-002;-8.414950123450716E+001;
5.715500000000000E+006;-1.796082121824216E-001;-2.234172254772322E+001;-9.791564583288390E-001;-2.719954856395868E-002;-8.416913306996023E+001;
5.715600000000000E+006;-1.796330976370136E-001;-2.234635307811877E+001;-9.791558464636981E-001;-2.712039334470842E-002;-8.413541768184925E+001;
5.715700000000000E+006;-1.799849516688576E-001;-2.234786731171434E+001;-9.791162784592029E-001;-2.711584605211638E-002;-8.418479510586532E+001;
5.715800000000000E+006;-1.800813685186781E-001;-2.235819026401514E+001;-9.791072737861984E-001;-2.704816021214167E-002;-8.419055876601009E+001;
5.715900000000000E+006;-1.794549322669451E-001;-2.235128697947013E+001;-9.791772395159060E-001;-2.707367145664348E-002;-8.420997191046318E+001;
5.716000000000000E+006;-1.796926985329815E-001;-2.235124517856815E+001;-9.791531565435564E-001;-2.697435753742848E-002;-8.424200256297853E+001;
5.716100000000000E+006;-1.794967100224951E-001;-2.234758699003015E+001;-9.791760499429666E-001;-2.694592818215580E-002;-8.421294670612645E+001;
5.716200000000000E+006;-1.793387859503365E-001;-2.235706015734568E+001;-9.791932700864221E-001;-2.696759823311003E-002;-8.431073271655336E+001;
5.716300000000000E+006;-1.797380492328985E-001;-2.235964108846298E+001;-9.791505086594926E-001;-2.688460969921146E-002;-8.428108647382527E+001;
5.716400000000000E+006;-1.792200796717673E-001;-2.234928432106558E+001;-9.792103418312524E-001;-2.683366843895783E-002;-8.433052808862900E+001;
5.716500000000000E+006;-1.791841372933399E-001;-2.235523534625330E+001;-9.792135534209523E-001;-2.686443007605982E-002;-8.433764609292064E+001;
5.716600000000000E+006;-1.792559160417079E-001;-2.235275749029526E+001;-9.792068866017869E-001;-2.681220870170314E-002;-8.429154857004566E+001;
5.716700000000000E+006;-1.795539184437692E-001;-2.236091392004279E+001;-9.791738222252192E-001;-2.679190910526165E-002;-8.438817512543704E+001;
5.716800000000000E+006;-1.788212493926998E-001;-2.236112701612424E+001;-9.792581635846488E-001;-2.673039271267302E-002;-8.441521722126878E+001;
5.716900000000000E+006;-1.793706924071114E-001;-2.235080177226886E+001;-9.791969155384178E-001;-2.670323256254905E-002;-8.443713907816614E+001;
5.717000000000000E+006;-1.793477626215305E-001;-2.236285669500366E+001;-9.792011414423872E-001;-2.664306283397614E-002;-8.447532296760966E+001;
5.717100000000000E+006;-1.793688828947694E-001;-2.236527494347162E+001;-9.791990815627814E-001;-2.663119399345808E-002;-8.449220731219000E+001;
5.717200000000000E+006;-1.792082242443856E-001;-2.235176340521755E+001;-9.792190250277120E-001;-2.656425781461624E-002;-8.445394064718917E+001;
5.717300000000000E+006;-1.795746170870632E-001;-2.235612830954578E+001;-9.791778804215783E-001;-2.655722158619592E-002;-8.450873173976839E+001;
5.717400000000000E+006;-1.795092090463355E-001;-2.235458874601595E+001;-9.791867611036186E-001;-2.650179672286709E-002;-8.452170382472730E+001;
5.717500000000000E+006;-1.790154060192835E-001;-2.237170905987195E+001;-9.792412440609301E-001;-2.654710749720604E-002;-8.452973748454980E+001;
5.717600000000000E+006;-1.800173685953175E-001;-2.236013416948244E+001;-9.791282354298851E-001;-2.654605824614402E-002;-8.451305395627675E+001;
5.717700000000000E+006;-1.790483764873568E-001;-2.236177049651563E+001;-9.792408555014046E-001;-2.642394308585202E-002;-8.455133024979762E+001;
5.717800000000000E+006;-1.794479448750169E-001;-2.236024218012778E+001;-9.791967311166333E-001;-2.638855099241933E-002;-8.452359070667892E+001;
5.717900000000000E+006;-1.795059679047497E-001;-2.235189318962010E+001;-9.791901582860334E-001;-2.638954998096753E-002;-8.460158853710681E+001;
5.718000000000000E+006;-1.788824798127982E-001;-2.237155907835213E+001;-9.792617964447190E-001;-2.634139076311578E-002;-8.463146890440338E+001;
5.718100000000000E+006;-1.786427746951454E-001;-2.236729125573669E+001;-9.792894672529500E-001;-2.631810319899807E-002;-8.460809326833092E+001;
5.718200000000000E+006;-1.788483941612342E-001;-2.236090519645108E+001;-9.792671006617596E-001;-2.628711165342489E-002;-8.461870087673134E+001;
5.718300000000000E+006;-1.792693431852141E-001;-2.240145094172538E+001;-9.792210640374156E-001;-2.623284874331917E-002;-8.472589840275069E+001;
5.718400000000000E+006;-1.791690687349194E-001;-2.239202385001883E+001;-9.792314451694445E-001;-2.626760413097161E-002;-8.470909288922290E+001;
5.718500000000000E+006;-1.785824278111057E-001;-2.236930202530938E+001;-9.793006568374350E-001;-2.615458364367074E-002;-8.474223134164561E+001;
5.718600000000000E+006;-1.786078142308689E-001;-2.237398254209156E+001;-9.792975648475623E-001;-2.616310912277600E-002;-8.480649090000004E+001;
5.718700000000000E+006;-1.788819958075331E-001;-2.238670986935665E+001;-9.792684682174297E-001;-2.609423207846557E-002;-8.474316936551759E+001;
5.718800000000000E+006;-1.782205277783481E-001;-2.240140823486670E+001;-9.793426803576419E-001;-2.610995946993854E-002;-8.477608608379458E+001;
5.718900000000000E+006;-1.786980680289822E-001;-2.240017954277697E+001;-9.792899452400523E-001;-2.606698641960754E-002;-8.484414302176330E+001;
5.719000000000000E+006;-1.790124489998329E-001;-2.240850371673763E+001;-9.792549690154042E-001;-2.604845540677181E-002;-8.487686564001331E+001;
5.719100000000000E+006;-1.787176217968014E-001;-2.237559112441020E+001;-9.792893913532059E-001;-2.600483995262075E-002;-8.483217189646668E+001;
5.719200000000000E+006;-1.780662244537655E-001;-2.237006627906558E+001;-9.793641043887718E-001;-2.595897409174067E-002;-8.486873007293055E+001;
5.719300000000000E+006;-1.785247234572243E-001;-2.237088445664222E+001;-9.793133624248104E-001;-2.592158614544780E-002;-8.490108507065375E+001;
5.719400000000000E+006;-1.781868803385042E-001;-2.236361810673225E+001;-9.793541545543063E-001;-2.582037271551879E-002;-8.496110687017570E+001;
5.719500000000000E+006;-1.790598536223930E-001;-2.236313516188908E+001;-9.792555068687946E-001;-2.582622989269273E-002;-8.496236662300284E+001;
5.719600000000000E+006;-1.782746123692825E-001;-2.237612510486817E+001;-9.793440607768439E-001;-2.582776639726109E-002;-8.495515339676042E+001;
5.719700000000000E+006;-1.787800484051829E-001;-2.237043764548083E+001;-9.792866511590536E-001;-2.584228964383993E-002;-8.497839931162082E+001;
5.719800000000000E+006;-1.781425558089419E-001;-2.237278865811929E+001;-9.793603344968063E-001;-2.577562379253003E-002;-8.501947266538069E+001;
5.719900000000000E+006;-1.780295461532662E-001;-2.237188745347308E+001;-9.793752889169408E-001;-2.569176934443913E-002;-8.502443469871098E+001;
5.720000000000000E+006;-1.782894274204569E-001;-2.238057096723399E+001;-9.793440503396909E-001;-2.576470201609355E-002;-8.507018435882652E+001;
5.720100000000000E+006;-1.783340042494849E-001;-2.237587772829339E+001;-9.793397092570595E-001;-2.573851928063171E-002;-8.510414774755719E+001;
